book_id,title,authors,original_publication_year,average_rating,language_code
7600,"Divine Misdemeanors (Merry Gentry, #8)",Laurell K. Hamilton,2009.0,4.04,eng
7601,"Sweetheart (Archie Sheridan & Gretchen Lowell, #2)",Chelsea Cain,2008.0,4.05,en-US
7602,Caim,JosÃ© Saramago,2009.0,3.89,por
7603,"All Tomorrow's Parties (Bridge, #3)",William Gibson,1999.0,3.88,en-US
7604,"The Quantum Thief (Jean le Flambeur, #1)",Hannu Rajaniemi,2010.0,3.83,eng
7605,"Shock Wave (Virgil Flowers, #5)",John Sandford,2011.0,4.19,eng
7606,Tractatus Logico-Philosophicus,Ludwig Wittgenstein,1921.0,4.06,en-US
7607,"Lord Edgware Dies (Hercule Poirot, #9)",Agatha Christie,1933.0,3.88,eng
7608,"Batman: Hush, Vol. 2","Jeph Loeb, Jim Lee, Scott Williams",2003.0,4.25,eng
7609,Dog on It (A Chet and Bernie Mystery #1),Spencer Quinn,2008.0,3.85,en-US
7610,Spring Fever,Mary Kay Andrews,2012.0,3.92,en-US
7611,And to Think That I Saw it on Mulberry Street,Dr. Seuss,1937.0,3.99,en-US
7612,"The Bully Pulpit: Theodore Roosevelt, William Howard Taft, and the Golden Age of Journalism",Doris Kearns Goodwin,2013.0,4.16,eng
7613,"Chasing the Prophecy (Beyonders, #3)",Brandon Mull,2013.0,4.35,eng
7614,"The Short Victorious War (Honor Harrington, #3)",David Weber,1994.0,4.16,
7615,Drinking: A Love Story,Caroline Knapp,1996.0,4.04,
7616,"Five Weeks in a Balloon (Extraordinary Voyages, #1)",Jules Verne,1863.0,3.74,
7617,"Dragon's Oath (House of Night Novellas, #1)","P.C. Cast, Kristin Cast",2011.0,4.06,en-US
7618,"Grave Witch (Alex Craft, #1)",Kalayna Price,2010.0,3.96,en-US
7619,"Sleeping Murder (Miss Marple, #13)",Agatha Christie,1976.0,3.91,eng
7620,Ethan Frome and Other Short Fiction,"Edith Wharton, Mary Gordon",1911.0,3.65,en-US
7621,"The Assassin and the Desert (Throne of Glass, #0.3)",Sarah J. Maas,2012.0,4.4,eng
7622,On the Genealogy of Morals/Ecce Homo,"Friedrich Nietzsche, Walter Kaufmann, R.J. Hollingdale",1887.0,4.14,en-US
7623,Adrift: Seventy-Six Days Lost at Sea,Steven Callahan,1986.0,4.09,en-US
7624,"Once and Always (Sequels, #1)",Judith McNaught,1987.0,4.21,eng
7625,"Bloodline (Sigma Force, #8)",James Rollins,2012.0,4.23,eng
7626,"Best Friends for Never (The Clique, #2)",Lisi Harrison,2004.0,3.73,
7627,"Death of Kings (The Saxon Stories, #6)",Bernard Cornwell,2011.0,4.28,eng
7628,Onward: How Starbucks Fought for Its Life without Losing Its Soul,"Howard Schultz, Joanne Gordon",2007.0,3.79,en-CA
7629,Auschwitz,Laurence Rees,2005.0,4.24,eng
7630,The Long Walk: The True Story of a Trek to Freedom,Slavomir Rawicz,1956.0,4.18,eng
7631,Three Fates,Nora Roberts,2002.0,4.03,eng
7632,"Passenger (Passenger, #1)",Alexandra Bracken,2016.0,3.84,eng
7633,"Born in Death (In Death, #23)","J.D. Robb, Susan Ericksen",2006.0,4.33,en-US
7634,"Close Your Eyes, Hold Hands",Chris Bohjalian,2014.0,3.59,eng
7635,"A Pocket Full of Rye (Miss Marple, #7)",Agatha Christie,1953.0,3.83,eng
7636,Of Course I Love You...! Till I Find Someone Better...,"Durjoy Datta, Maanvi Ahuja",2008.0,3.21,en-GB
7637,"Virgin River (Virgin River, #1)",Robyn Carr,2007.0,4.12,
7638,The Algebraist,Iain M. Banks,2004.0,3.99,eng
7639,Ø¯Ø±Ø®Øª Ø²ÛØ¨Ø§Û ÙÙ,"JosÃ© Mauro de Vasconcelos, ÙØ§Ø³Ù ØµÙØ¹ÙÛ",1968.0,4.36,per
7640,Stone Mattress: Nine Tales,Margaret Atwood,2014.0,3.93,eng
7641,The Whistling Season,Ivan Doig,2006.0,4.01,
7642,"Rebel Spring (Falling Kingdoms, #2)","Morgan Rhodes, Michelle Rowen",2013.0,4.16,eng
7643,"NYPD Red 2 (NYPD Red, #2)","James Patterson, Marshall Karp",2014.0,4.07,eng
7644,Chesapeake,James A. Michener,1978.0,4.14,en-US
7646,Ralph S. Mouse by Beverly Cleary: Teacher Guide (Novel Units),Gloria Levine,,3.95,
7647,"Devil in a Blue Dress (Easy Rawlins, #1)",Walter Mosley,1990.0,3.91,eng
7648,Shakespeare's Romeo and Juliet,"Michael Rosen, Jane Ray",2003.0,4.09,
7649,The Killer Inside Me,Jim Thompson,1952.0,3.9,
7650,Lady Audley's Secret,Mary Elizabeth Braddon,1862.0,3.73,eng
7651,All the Names,"JosÃ© Saramago, Margaret Jull Costa",1997.0,3.88,en-US
7652,"Lucia, Lucia",Adriana Trigiani,2003.0,3.92,eng
7653,Tiger Lily,Jodi Lynn Anderson,2012.0,3.98,eng
7654,"Return (Redemption, #3)","Karen Kingsbury, Gary Smalley",2003.0,4.44,eng
7655,"The Ruby in the Smoke (Sally Lockhart, #1)",Philip Pullman,1985.0,3.75,en-US
7656,Georgiana: Duchess of Devonshire,Amanda Foreman,1998.0,3.79,en-US
7657,"Scarlet (Scarlet, #1)",A.C. Gaughen,2012.0,3.95,eng
7658,Stealing Parker,Miranda Kenneally,2012.0,3.88,en-US
7659,The Weekenders,Mary Kay Andrews,2016.0,3.7,
7660,"Fables, Vol. 5: The Mean Seasons","Bill Willingham, Mark Buckingham, Steve Leialoha, Tony Akins, Jimmy Palmiotti",2005.0,4.19,eng
7661,Dom Casmurro,Machado de Assis,1899.0,4.24,por
7662,The Illuminatus! Trilogy,"Robert Shea, Robert Anton Wilson",1975.0,4.0,eng
7663,"Lockdown (Escape from Furnace, #1)",Alexander Gordon Smith,2009.0,4.1,en-US
7664,The Final Solution,"Michael Chabon, Jay Ryan",2004.0,3.31,en-US
7665,Beachcombers,Nancy Thayer,2010.0,3.77,en-US
7666,"Chew, Vol. 2: International Flavor","John Layman, Rob Guillory",2010.0,4.13,eng
7667,Lost Souls,Poppy Z. Brite,1992.0,3.89,eng
7668,The Secret Agent,Joseph Conrad,1907.0,3.59,
7669,The Way of Zen,Alan W. Watts,1957.0,4.18,eng
7670,"Nexus (Nexus, #1)",Ramez Naam,2012.0,4.06,eng
7671,The Wolf and the Dove,Kathleen E. Woodiwiss,1974.0,4.14,
7672,"The Traitor (Divergent, #0.4)",Veronica Roth,2014.0,4.19,eng
7673,Nora Webster,Colm TÃ³ibÃ­n,2014.0,3.58,eng
7674,"Requiem (Providence, #2)",Jamie McGuire,2011.0,4.15,eng
7675,"The Emperor's Tomb (Cotton Malone, #6)",Steve Berry,2010.0,3.95,en-US
7676,"Fear Nothing (Detective D.D. Warren, #7)",Lisa Gardner,2014.0,4.1,eng
7677,Baking: From My Home to Yours,"Dorie Greenspan, Alan    Richardson",1980.0,4.18,en-US
7678,Promises to Keep,Jane Green,2010.0,3.81,en-US
7679,"For You (The 'Burg, #1)",Kristen Ashley,2011.0,4.19,eng
7680,"LoveâCom, Vol. 1","Aya Nakahara, Pookie Rolf",2001.0,4.22,eng
7681,"Elephants Can Remember (Hercule Poirot, #37)",Agatha Christie,1972.0,3.62,eng
7682,"Friend-Zoned (Friend-Zoned, #1)",Belle Aurora,2013.0,3.99,eng
7683,What to Expect the First Year (What to Expect),"Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome",1989.0,3.86,eng
7685,The Lions of Little Rock,Kristin Levine,2012.0,4.22,eng
7686,Self Matters: Creating Your Life from the Inside Out,Phillip C. McGraw,2000.0,3.62,en-US
7687,"Hollowland (The Hollows, #1)",Amanda Hocking,2010.0,3.97,eng
7688,"Hetalia: Axis Powers, Vol. 1 (Hetalia: Axis Powers, #1)",Hidekaz Himaruya,2008.0,4.35,en-US
7689,Finding Nemo,"Andrew Stanton, Walt Disney Company",1996.0,4.47,
7690,Calling Doctor Amelia Bedelia,"Herman Parish, Lynn Sweat",2002.0,4.29,
7691,"Timeless (Parasol Protectorate, #5)",Gail Carriger,2012.0,4.12,eng
7692,"These High, Green Hills (Mitford Years, #3)",Jan Karon,1995.0,4.27,
7693,How Google Works,"Eric Schmidt, Jonathan Rosenberg",2014.0,4.03,en-CA
7694,"Killing Sarai (In the Company of Killers, #1)",J.A. Redmerski,2013.0,4.17,eng
7695,The Time of My Life,Cecelia Ahern,2011.0,3.85,eng
7696,"Now We Are Six (Winnie-the-Pooh, #4)","A.A. Milne, Ernest H. Shepard",1927.0,4.38,eng
7697,"The Captive Part II / The Power (The Secret Circle, #2-3)",L.J. Smith,2009.0,4.11,eng
7698,Ladies' Night,Mary Kay Andrews,2013.0,3.8,en-US
7699,Family Pictures ,Jane Green,2013.0,3.62,eng
7700,"Taken by Midnight (Midnight Breed, #8)",Lara Adrian,2010.0,4.27,eng
7701,Os Maias,"JosÃ© Maria de EÃ§a de QueirÃ³s, Ester de Lemos",1888.0,3.99,por
7702,"The Law of Moses (The Law of Moses, #1)",Amy Harmon,2014.0,4.37,eng
7703,Good as Gone,Amy Gentry,2016.0,3.53,eng
7704,Holding the Dream (Dream Trilogy #2),Nora Roberts,1996.0,4.02,en-US
7705,"Fallen Crest Family (Fallen Crest High, #2)",Tijan,2013.0,4.28,en-US
7706,"Mr. Darcy's Diary (Jane Austen Heroes, #1)",Amanda Grange,2005.0,3.63,en-GB
7707,"L.A. Requiem (Elvis Cole, #8)",Robert Crais,1999.0,4.26,fre
7708,A Grown-Up Kind of Pretty,Joshilyn Jackson,2010.0,3.93,eng
7709,Is It Just Me?,Miranda Hart,2012.0,3.8,eng
7710,"Eventide (Plainsong, #2)",Kent Haruf,2004.0,4.16,eng
7711,Fahrenheit 451: The Authorized Adaptation,"Tim Hamilton, Ray Bradbury",2009.0,3.92,eng
7712,"Special A, Vol. 1 (Special A, #1)",Maki Minami,2003.0,4.18,ind
7713,All You Need Is Kill,"Hiroshi Sakurazaka, æ¡åæ´, Alexander O. Smith, Joseph Reeder",2004.0,4.05,eng
7714,The Bronze Bow,Elizabeth George Speare,1961.0,3.93,en-US
7715,On Love,Alain de Botton,1993.0,3.97,eng
7716,A Civil Action,Jonathan Harr,1995.0,3.94,en-US
7717,Millions of Cats,Wanda GÃ¡g,1928.0,4.08,
7718,"Dark Challenge (Dark, #5)",Christine Feehan,2000.0,4.23,
7719,Mistress,"James Patterson, David Ellis",2013.0,3.52,
7720,Grandfather's Journey,Allen Say,1993.0,4.12,en-US
7721,"Savannah Blues (Weezie and Bebe Mysteries, #1)",Mary Kay Andrews,2002.0,3.97,en-US
7722,Excavation,James Rollins,2000.0,4.02,en-US
7723,Discourse on Method,"RenÃ© Descartes, Donald A. Cress",1637.0,3.7,eng
7724,"Scarecrow (Shane Schofield, #3)",Matthew Reilly,2003.0,4.21,eng
7725,"Endlessly (Paranormalcy, #3)",Kiersten White,2012.0,3.99,eng
7726,The House by the Lake,Ella Carey,2016.0,3.9,en-US
7727,"Living Buddha, Living Christ",Thich Nhat Hanh,1995.0,4.13,eng
7728,The Earthsea Trilogy,Ursula K. Le Guin,1975.0,4.25,eng
7729,"Left Drowning (Left Drowning, #1)",Jessica Park,2013.0,4.14,eng
7730,A Sick Day for Amos McGee,"Philip C. Stead, Erin E. Stead",2010.0,4.25,en-US
7731,Fourth of July Creek,Smith Henderson,2014.0,3.83,eng
7732,"Absolute Fear (New Orleans, #4)",Lisa Jackson,2007.0,4.15,en-US
7733,True Evil,Greg Iles,2006.0,4.05,eng
7734,Tobacco Road (Brown Thrasher Books),"Erskine Caldwell, Lewis Nordan",1932.0,3.73,en-US
7735,The Suspicions of Mr. Whicher: A Shocking Murder and the Undoing of a Great Victorian Detective,Kate Summerscale,2008.0,3.43,en-US
7736,"Lord of Scoundrels (Scoundrels, #3)",Loretta Chase,1995.0,4.12,eng
7737,"Ozma of Oz (Oz, #3)",L. Frank Baum,1907.0,3.97,eng
7738,The Johnstown Flood,David McCullough,1968.0,4.11,eng
7739,The Christmas Sweater,Glenn Beck,2008.0,3.79,eng
7740,"Tales from a Not-So-Happy Heartbreaker (Dork Diaries, #6)",Rachel RenÃ©e Russell,2010.0,4.42,eng
7741,Deep Fathom,James Rollins,2001.0,4.07,eng
7742,The Gate House,Nelson DeMille,2008.0,3.71,en-US
7743,"Stay with Me (Wait for You, #3)","J. Lynn, Jennifer L. Armentrout",2014.0,4.17,eng
7744,Seven Years to Sin,Sylvia Day,2011.0,3.89,en-US
7745,"Perfect Scoundrels (Heist Society, #3)",Ally Carter,2013.0,4.28,en-GB
7746,When the Game Was Ours,"Larry Bird, Earvin Johnson, Jackie MacMullan",2009.0,4.16,en-US
7747,"The Two Swords (Forgotten Realms: Hunter's Blades, #3; Legend of Drizzt, #16)",R.A. Salvatore,2004.0,4.16,en-GB
7748,"Nemesis (Miss Marple, #12)",Agatha Christie,1971.0,3.84,eng
7749,All Families are Psychotic,Douglas Coupland,2001.0,3.69,
7750,"The Blessing Way (Leaphorn & Chee, #1)",Tony Hillerman,1970.0,4.06,en-US
7751,Another Piece of My Heart,Jane Green,2012.0,3.7,eng
7752,"Stenhuggaren (Patrik HedstrÃ¶m, #3)",Camilla LÃ¤ckberg,2005.0,3.85,swe
7753,The Pigeon Wants a Puppy!,Mo Willems,2008.0,4.37,en-US
7754,The Road to Character,David  Brooks,2015.0,3.66,eng
7755,The General in His Labyrinth,"Gabriel GarcÃ­a MÃ¡rquez, Edith Grossman",1989.0,3.66,eng
7756,La ciudad y los perros,Mario Vargas Llosa,1962.0,4.09,spa
7757,Say What You Will,Cammie McGovern,2014.0,3.7,eng
7758,"Die Again (Rizzoli & Isles, #11)",Tess Gerritsen,2014.0,4.16,eng
7759,"Party Princess (The Princess Diaries, #7)",Meg Cabot,2006.0,3.67,
7760,"Damaged 2 (Damaged, #2)",H.M. Ward,2013.0,4.13,eng
7762,Mornings in Jenin,Susan Abulhawa,2006.0,4.35,
7763,The Nanny,Melissa Nathan,2003.0,3.78,
7764,"Manwhore (Manwhore, #1)",Katy Evans,2015.0,4.14,eng
7765,"Ex-Heroes (Ex-Heroes, #1)",Peter Clines,2010.0,3.87,
7766,Absolution Gap,Alastair Reynolds,2003.0,4.01,en-GB
7767,The Faraway Tree Stories (The Faraway Tree #1-3),Enid Blyton,1991.0,4.28,eng
7768,She Said Yes: The Unlikely Martyrdom of Cassie Bernall,Misty Bernall,1999.0,3.9,eng
7769,Scoop,Evelyn Waugh,1937.0,3.86,eng
7770,Tales of a Female Nomad: Living at Large in the World,Rita Golden Gelman,2001.0,3.84,eng
7771,Birds of America,Lorrie Moore,1998.0,4.12,eng
7772,Big Rock,Lauren Blakely,2016.0,3.97,eng
7773,"Three Dark Crowns (Three Dark Crowns, #1)",Kendare Blake,2016.0,3.86,eng
7774,"Lunch in Paris: A Love Story, with Recipes",Elizabeth Bard,2010.0,3.67,eng
7775,"Love and War (North and South, #2)",John Jakes,1984.0,4.1,eng
7776,"Destined (Wings, #4)",Aprilynne Pike,2012.0,4.19,en-US
7777,The Pale King,"David Foster Wallace, Michael Pietsch",2011.0,3.95,en-US
7778,The Analects,"Confucius, D.C. Lau",-476.0,3.82,eng
7779,I'm with the Band: Confessions of a Groupie,"Pamela Des Barres, Dave Navarro",1987.0,3.67,en-US
7780,"Succubus Heat (Georgina Kincaid, #4)",Richelle Mead,2009.0,4.19,en-GB
7781,"The Walking Dead, Vol. 09: Here We Remain","Robert Kirkman, Charlie Adlard, Cliff Rathburn",2009.0,4.25,en-GB
7782,Under Locke,Mariana Zapata,2014.0,4.11,eng
7783,The Leopard,"Giuseppe Tomasi di Lampedusa, Archibald Colquhoun",1958.0,3.99,eng
7784,Wolverine: Origin,"Paul Jenkins, Andy Kubert, Richard Isanove, Joe Quesada, Bill Jemas",2001.0,3.96,eng
7785,"Dawn (Cutler, #1)",V.C. Andrews,1990.0,3.87,eng
7786,"On the Prowl (Alpha & Omega, #0.5)","Patricia Briggs, Eileen Wilks, Karen Chance, Sunny",2007.0,4.05,eng
7787,Silent Prey (Lucas Davenport #4),John Sandford,1992.0,4.13,en-US
7788,"The Wayfarer Redemption (Wayfarer Redemption, #1)",Sara Douglass,1995.0,3.93,eng
7789,"The Many Lives & Secret Sorrows of Josephine B. (Josephine Bonaparte, #1)",Sandra Gulland,1995.0,4.09,
7790,Ø§ÙØ¬Ø²Ø§Ø±,Ø­Ø³Ù Ø§ÙØ¬ÙØ¯Ù,2011.0,4.11,ara
7791,Come Home,Lisa Scottoline,2012.0,3.56,
7792,"A Tale Dark & Grimm (A Tale Dark & Grimm, #1)",Adam Gidwitz,2010.0,4.04,en-US
7793,"The Ambassador's Mission (Traitor Spy Trilogy, #1)",Trudi Canavan,2010.0,3.9,en-US
7794,Everyman,Philip Roth,2006.0,3.54,eng
7795,Supernova: Akar,Dee Lestari,2002.0,3.78,ind
7796,"The Dirty Girls Social Club (Dirty Girls, #1)","Alisa Valdes, Alisa Valdes-Rodriguez",2003.0,3.46,
7797,"Dark Reunion (The Vampire Diaries, #4)",L.J. Smith,1991.0,3.54,eng
7798,The Dice Man,Luke Rhinehart,1971.0,3.6,eng
7799,"Black Butler, Vol. 2 (Black Butler, #2)","Yana Toboso, Tomo Kimura",2007.0,4.48,eng
7800,Imperial Bedrooms ,Bret Easton Ellis,2010.0,3.14,en-US
7801,"Addicted to You (Addicted, #1)","Krista Ritchie, Becca Ritchie",2013.0,3.9,eng
7802,"Just One Night (Just One Day, #2.5)",Gayle Forman,2014.0,4.12,eng
7803,Kindle User's Guide,Amazon,2009.0,3.64,eng
7804,"The Fire (Witch & Wizard, #3)","James Patterson, Jill Dembowski, Elijah Wood, Spencer Locke",2011.0,3.87,
7805,"A Killing Frost (Tomorrow, #3)",John Marsden,1995.0,4.19,
7806,Sadako and the Thousand Paper Cranes,"Eleanor Coerr, Ronald Himler",1977.0,4.09,
7807,"Death Note, Vol. 4: Love (Death Note, #4)","Tsugumi Ohba, Takeshi Obata",2004.0,4.38,eng
7808,"The Daughter of Time (Inspector Alan Grant, #5)",Josephine Tey,1951.0,3.95,en-US
7809,"Prince of Fire (Gabriel Allon, #5)",Daniel Silva,2005.0,4.17,eng
7810,Slowness,"Milan Kundera, Linda Asher",1995.0,3.66,en-US
7811,"The Autumn Republic (Powder Mage, #3)",Brian  McClellan,2015.0,4.35,eng
7812,Delta of Venus,AnaÃ¯s Nin,1977.0,3.69,eng
7813,"The Walking Dead, Vol. 11: Fear the Hunters","Robert Kirkman, Charlie Adlard, Cliff Rathburn",2010.0,4.33,
7814,Rainbows End,Vernor Vinge,2006.0,3.76,eng
7815,"The Friend Zone (Game On, #2)",Kristen Callihan,2015.0,4.21,eng
7816,"The Rose and the Thorn (The Riyria Chronicles, #2)",Michael J. Sullivan,2013.0,4.39,eng
7817,Twilight Watch (Watch #3),"Sergei Lukyanenko, Andrew Bromfield",2004.0,4.11,eng
7818,"Frostbitten (Women of the Otherworld, #10)",Kelley Armstrong,2009.0,4.29,eng
7819,"Blood Kiss (Black Dagger Legacy, #1)",J.R. Ward,2015.0,4.35,eng
7820,"Night Mare (Xanth, #6)",Piers Anthony,1982.0,3.81,
7821,Low Pressure,"Sandra Brown, Stephen Lang",2012.0,3.86,eng
7822,Riptide,"Douglas Preston, Lincoln Child",1998.0,3.93,
7823,Ø¹Ø§Ø¦Ø¯ Ø¥ÙÙ Ø­ÙÙØ§,ØºØ³Ø§Ù ÙÙÙØ§ÙÙ,1969.0,4.32,ara
7824,"Talon of the Silver Hawk (Conclave of Shadows, #1)",Raymond E. Feist,2002.0,4.01,eng
7825,"The Charlemagne Pursuit (Cotton Malone, #4)",Steve Berry,2008.0,3.88,en-US
7826,The Moon Is Down,John Steinbeck,1942.0,3.87,eng
7827,Kaffir Boy: An Autobiography,Mark Mathabane,1986.0,4.15,en-US
7828,The Beginner's Goodbye,Anne Tyler,2012.0,3.58,eng
7829,King Arthur and His Knights: Selected Tales,"Thomas Malory, EugÃ¨ne Vinaver",1860.0,4.1,
7830,"Shock Wave (Dirk Pitt, #13)",Clive Cussler,1996.0,3.93,en-GB
7831,Ø±Ø¨Ø§Ø¹ÙØ§Øª ØµÙØ§Ø­ Ø¬Ø§ÙÙÙ,"ØµÙØ§Ø­ Ø¬Ø§ÙÙÙ, ÙØ­ÙÙ Ø­ÙÙ",1963.0,4.43,ara
7832,The Love Song of J. Alfred Prufrock and Other Poems,T.S. Eliot,1915.0,4.32,eng
7833,"A Girl of the Limberlost (Limberlost, #2)",Gene Stratton-Porter,1909.0,4.14,eng
7834,"The Witch With No Name (The Hollows, #13)",Kim Harrison,2014.0,4.43,en-US
7835,"King (King, #1)",T.M. Frazier,2015.0,4.24,eng
7836,The Wings of the Dove,"Henry James, Amy Bloom, Pierre A. Walker",1901.0,3.81,eng
7837,Twilight and History,Nancy Reagin,2010.0,4.38,en-US
7838,Lady Windermere's Fan,Oscar Wilde,1893.0,3.9,eng
7839,The Hidden Messages in Water,"Masaru Emoto, David A. Thayne",2001.0,4.27,
7840,Rumble Fish,S.E. Hinton,1975.0,3.77,
7841,A Place Called Freedom,Ken Follett,1995.0,3.87,eng
7842,Seeing,"JosÃ© Saramago, Margaret Jull Costa",2004.0,3.76,eng
7843,The Returned,Jason Mott,2013.0,3.29,eng
7844,India After Gandhi: The History of the World's Largest Democracy,Ramachandra Guha,2007.0,4.34,eng
7845,The Obstacle Is the Way: The Timeless Art of Turning Trials into Triumph,Ryan Holiday,2014.0,4.11,eng
7846,"The Sight (Warriors: Power of Three, #1)",Erin Hunter,2007.0,4.27,en-US
7847,"Bad for You (Sea Breeze, #7)",Abbi Glines,2014.0,4.3,eng
7848,The Secret River,Kate Grenville,2005.0,3.79,eng
7849,Gifted Hands: The Ben Carson Story,"Ben Carson, Cecil Murphey",1990.0,4.21,eng
7850,The Little Old Lady Who Was Not Afraid of Anything,"Linda Williams, Megan Lloyd",1986.0,4.25,en-US
7851,"The Apostle (Scot Harvath, #8)",Brad Thor,2009.0,4.11,eng
7852,The Holiness of God,R.C. Sproul,1984.0,4.35,
7853,Wemberly Worried,Kevin Henkes,2000.0,4.22,
7854,"Born of Night (The League, #1)",Sherrilyn Kenyon,1996.0,4.21,eng
7855,"Murder Must Advertise  (Lord Peter Wimsey, #10)",Dorothy L. Sayers,1933.0,4.21,eng
7856,"What Remains: A Memoir of Fate, Friendship, and Love",Carole Radziwill,2005.0,4.16,
7857,Dead Heat (Alpha & Omega #4),Patricia Briggs,2015.0,4.27,eng
7858,Sheep in a Jeep,"Nancy E. Shaw, Margot Apple",1986.0,4.11,en-CA
7859,The Kreutzer Sonata,"Leo Tolstoy, Isai Kamen, Doris Lessing",1889.0,3.9,
7860,The Way to Cook,Julia Child,1989.0,4.31,en-US
7861,The 20th Century Art Book,Phaidon Press,1996.0,3.94,
7862,The Magic Mirror of M.C. Escher,"Bruno Ernst, M.C. Escher, John E. Brigham",1976.0,4.15,eng
7863,"Vampire Knight, Vol. 9","Matsuri Hino, Tomo Kimura",2008.0,4.31,eng
7864,Shadows of the Empire (Star Wars),Steve Perry,1996.0,3.81,eng
7865,"The Walking Dead, Compendium 2","Robert Kirkman, Charlie Adlard",2012.0,4.53,eng
7866,The 22 Immutable Laws of Marketing: Violate Them at Your Own Risk,"Al Ries, Jack Trout",1993.0,4.02,en-US
7867,Summer Secrets,Jane Green,2015.0,3.62,
7868,The Firm,John Grisham,1991.0,3.89,eng
7869,The Consolations of Philosophy,Alain de Botton,2000.0,3.99,en-US
7870,"Fighting for Flight (Fighting, #1)",J.B. Salsbury,2013.0,4.16,eng
7871,Second Life,S.J. Watson,2015.0,3.24,eng
7872,The Acid House,Irvine Welsh,1994.0,3.69,
7873,Permission Marketing: Turning Strangers Into Friends And Friends Into Customers,Seth Godin,2014.0,3.94,
7874,"Hateship, Friendship, Courtship, Loveship, Marriage: Stories",Alice Munro,2001.0,4.06,
7875,The Girl Who Came Home,Hazel Gaynor,2012.0,3.83,eng
7876,The One Thing: The Surprisingly Simple Truth Behind Extraordinary Results,"Gary Keller, Jay Papasan",2012.0,4.17,eng
7877,"Reasonable Doubt: Volume 2 (Reasonable Doubt, #2)",Whitney G.,2014.0,4.14,eng
7878,Joseph Had a Little Overcoat,Simms Taback,1977.0,4.12,eng
7879,Double Act,"Jacqueline Wilson, Nick Sharratt, Sue Heap",1995.0,3.69,en-GB
7880,"Princess Mia (The Princess Diaries, #9)",Meg Cabot,2007.0,3.82,en-US
7881,"Flyy Girl (Flyy Girl, #1)",Omar Tyree,1993.0,4.21,en-US
7882,The Little Coffee Shop of Kabul,Deborah Rodriguez,2011.0,3.57,eng
7883,The Sandman: King of Dreams,"Alisa Kwitney, Neil Gaiman",2003.0,4.61,eng
7884,Stephen King's N.,"Marc Guggenheim, Alex Maleev, Stephen King",2008.0,4.22,eng
7885,The Light of the Fireflies,"Paul Pen, Simon Bruni",2013.0,3.76,en-US
7886,By the Sword (Valdemar),Mercedes Lackey,1991.0,4.24,eng
7887,Storm of the Century: An Original Screenplay,Stephen King,1999.0,3.86,
